loan_id,gender,married,dependents,education,self_employed,applicantincome,coapplicantincome,loanamount,loan_amount_term,credit_history,property_area,loan_status,age,ed,employ,address,income,debtinc,creddebt,othdebt,default,approved
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,2.0,0.0,4.0,21.0,8.7,0.454923,1.372077,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,2.0,4.0,13.0,56.0,1.6,0.441728,0.454272,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,5.0,2.0,37.0,8.3,1.123986,1.947014,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,3.0,0.0,8.0,65.0,29.7,3.89961,15.40539,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,18.0,10.0,34.0,15.4,2.099636,3.136364,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,2.0,16.0,14.0,71.0,11.1,1.662891,6.218109,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,12.0,2.0,40.0,6.7,1.63212,1.04788,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,3.0,0.0,9.0,64.0,6.6,0.278784,3.945216,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,13.0,12.0,27.0,5.0,0.2376,1.1124,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,10.0,4.0,31.0,4.8,0.184512,1.303488,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,2.0,21.0,26.0,132.0,3.0,2.55816,1.40184,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,1.0,22.0,24.0,91.0,11.7,1.256346,9.390654,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,14.0,17.0,53.0,5.7,1.888125,1.132875,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,4.0,0.0,6.0,24.0,12.1,1.5972,1.3068,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,1.0,7.0,29.0,21.2,2.330092,3.817908,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,2.0,8.0,4.0,56.0,6.4,0.333312,3.250688,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,1.0,1.0,24.0,4.5,0.21708,0.86292,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,4.0,2.0,29.0,4.6,0.05336,1.28064,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,11.0,4.0,57.0,23.8,5.439966,8.126034,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,19.0,7.0,50.0,30.1,3.17555,11.87445,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,1.0,1.0,15.0,21.0,14.8,1.376844,1.731156,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,2.0,16.0,10.0,83.0,4.1,0.258628,3.144372,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,1.0,3.0,7.0,24.0,7.0,0.7644,0.9156,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,3.0,8.0,7.0,61.0,2.8,0.549976,1.158024,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,4.0,0.0,4.0,32.0,18.4,0.818432,5.069568,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,4.0,8.0,0.0,32.0,1.6,0.024576,0.487424,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,20.0,3.0,0.0,1.0,17.0,2.3,0.043792,0.347208,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,16.0,7.0,89.0,0.4,0.159488,0.196512,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,1.0,2.0,1.0,25.0,4.5,0.12375,1.00125,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,21.0,2.0,76.0,20.5,6.94868,8.63132,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,12.0,5.0,68.0,25.1,7.817144,9.250856,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,1.0,11.0,5.0,36.0,4.8,0.834624,0.893376,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,9.0,4.0,64.0,6.6,0.789888,3.434112,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,0.0,8.0,22.0,12.9,1.038708,1.799292,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,9.0,16.0,56.0,18.7,4.76476,5.70724,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,2.0,1.0,2.0,42.0,5.7,0.8379,1.5561,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,0.0,5.0,16.0,1.1,0.130416,0.045584,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,3.0,18.0,14.0,157.0,6.6,3.326202,7.035798,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,8.0,2.0,45.0,3.7,0.98235,0.68265,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,16.0,12.0,53.0,3.7,0.694194,1.266806,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,22.0,1.0,100.0,14.6,5.402,9.198,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,10.0,11.0,42.0,9.1,1.540266,2.281734,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,23.0,1.0,75.0,18.9,3.132675,11.042325,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,3.0,3.0,21.0,28.9,2.682498,3.386502,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,4.0,18.0,14.0,446.0,6.5,16.03147,12.95853,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,56.0,1.0,11.0,20.0,59.0,15.0,4.6728,4.1772,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,3.0,5.0,9.0,23.0,4.5,0.326025,0.708975,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,1.0,7.0,12.0,25.0,10.2,1.62945,0.92055,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,3.0,3.0,13.0,43.0,13.2,3.042336,2.633664,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,2.0,2.0,22.0,16.4,1.739056,1.868944,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,25.0,16.0,242.0,2.6,1.63592,4.65608,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,6.0,9.0,22.0,11.5,0.65021,1.87979,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,3.0,11.0,17.0,39.0,12.9,2.560779,2.470221,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,0.0,8.0,39.0,7.9,1.066026,2.014974,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,4.0,1.0,14.0,33.0,16.1,2.693691,2.619309,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,0.0,11.0,17.0,12.0,0.30396,1.73604,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,5.0,9.0,16.0,177.0,5.9,0.887655,9.555345,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,1.0,4.0,3.0,14.0,17.5,0.2254,2.2246,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,1.0,1.0,26.0,26.0,14.3,1.851564,1.866436,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,10.0,2.0,19.0,4.4,0.336072,0.499928,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,8.0,0.0,21.0,4.0,0.27636,0.56364,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,2.0,0.0,2.0,21.0,12.5,0.48825,2.13675,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,3.0,9.0,2.0,28.0,2.6,0.121576,0.606424,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,2.0,9.0,1.0,30.0,5.8,0.60204,1.13796,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,1.0,0.0,23.0,30.0,22.3,2.66262,4.02738,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,4.0,1.0,16.0,23.8,1.08528,2.72272,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,3.0,16.0,26.0,221.0,17.6,15.791776,23.104224,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,2.0,6.0,1.0,34.0,4.4,0.237864,1.258136,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,6.0,10.0,65.0,18.4,1.98536,9.97464,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,2.0,2.0,0.0,20.0,4.5,0.2907,0.6093,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,7.0,5.0,20.0,19.8,1.00584,2.95416,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,4.0,0.0,3.0,29.0,6.6,0.589512,1.324488,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,1.0,12.0,3.0,31.0,9.7,0.357833,2.649167,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,1.0,1.0,0.0,18.0,4.4,0.270072,0.521928,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,2.0,13.0,0.0,59.0,2.4,0.407808,1.008192,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,52.0,2.0,12.0,16.0,76.0,7.7,0.99484,4.85716,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,3.0,2.0,18.0,16.3,0.35208,2.58192,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,5.0,5.0,22.0,10.9,0.402864,1.995136,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,51.0,2.0,27.0,21.0,166.0,11.5,0.82087,18.26913,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,21.0,16.0,58.0,16.5,4.58403,4.98597,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,1.0,9.0,20.0,33.0,5.2,0.545688,1.170312,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,2.0,2.0,3.0,26.0,9.7,0.887744,1.634256,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,5.0,3.0,33.0,7.3,0.778107,1.630893,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,2.0,6.0,2.0,26.0,4.5,0.0702,1.0998,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,3.0,5.0,17.0,94.0,10.5,3.61242,6.25758,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,2.0,4.0,10.0,25.0,5.8,0.56985,0.88015,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,4.0,2.0,8.0,23.0,5.7,0.319884,0.991116,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,2.0,10.0,13.0,57.0,20.9,6.111369,5.801631,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,0.0,16.0,22.0,15.0,1.9701,1.3299,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,2.0,15.0,31.0,60.0,1.1,0.46794,0.19206,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,13.0,13.0,42.0,3.6,0.228312,1.283688,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,3.0,13.0,13.0,91.0,25.2,2.316132,20.615868,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,0.0,2.0,28.0,33.3,2.28438,7.03962,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,3.0,12.0,14.0,63.0,16.0,5.71536,4.36464,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,3.0,2.0,16.0,17.8,1.01104,1.83696,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,2.0,4.0,9.0,33.0,7.1,1.19493,1.14807,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,2.0,12.0,9.0,98.0,7.2,2.935296,4.120704,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,2.0,12.0,5.0,86.0,13.0,1.47576,9.70424,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,0.0,2.0,18.0,18.9,0.513702,2.888298,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,6.0,0.0,36.0,19.5,4.51386,2.50614,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,3.0,0.0,1.0,18.0,7.7,0.47817,0.90783,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,3.0,11.0,40.0,17.2,1.80256,5.07744,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,5.0,6.0,23.0,190.0,7.8,3.15666,11.66334,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,3.0,19.0,23.0,14.7,0.831726,2.549274,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,2.0,1.0,3.0,18.0,18.7,0.885258,2.480742,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,3.0,2.0,5.0,30.0,19.9,1.52235,4.44765,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,52.0,1.0,19.0,25.0,89.0,4.7,0.397385,3.785615,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,9.0,2.0,20.0,3.5,0.105,0.595,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,1.0,4.0,16.0,14.7,0.573888,1.778112,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,19.0,11.0,79.0,7.5,0.7821,5.1429,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,2.0,3.0,1.0,24.0,19.1,2.172816,2.411184,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,3.0,13.0,7.0,52.0,9.2,1.497392,3.286608,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,6.0,9.0,25.0,4.2,0.58485,0.46515,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,6.0,9.0,21.0,8.3,0.728574,1.014426,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,2.0,14.0,1.0,48.0,8.6,1.201248,2.926752,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,49.0,2.0,11.0,1.0,51.0,15.0,0.54315,7.10685,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,22.0,9.0,73.0,14.3,3.726723,6.712277,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,3.0,0.0,19.0,22.0,4.2,0.030492,0.893508,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,7.0,22.0,32.0,2.9,0.072384,0.855616,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,9.0,0.0,46.0,1.6,0.241408,0.494592,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,3.0,7.0,5.0,38.0,15.1,1.382858,4.355142,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,2.0,5.0,6.0,25.0,6.8,0.7055,0.9945,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,4.0,7.0,19.0,4.1,0.286672,0.492328,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,1.0,17.0,22.0,66.0,3.2,1.46784,0.64416,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,2.0,5.0,18.0,6.0,0.52812,0.55188,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,6.0,12.0,33.0,4.2,0.14553,1.24047,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,10.0,9.0,69.0,6.4,0.410688,4.005312,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,1.0,3.0,10.0,24.0,10.6,0.666528,1.877472,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,51.0,2.0,31.0,14.0,249.0,7.8,4.27284,15.14916,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,1.0,4.0,3.0,19.0,23.1,1.88727,2.50173,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,6.0,10.0,31.0,11.7,1.701063,1.925937,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,3.0,1.0,3.0,25.0,13.8,1.97685,1.47315,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,49.0,2.0,2.0,13.0,20.0,16.9,0.37856,3.00144,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,9.0,8.0,30.0,8.2,0.15498,2.30502,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,1.0,2.0,16.0,30.0,9.7,1.47246,1.43754,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,15.0,0.0,67.0,13.2,3.741012,5.102988,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,2.0,9.0,7.0,27.0,1.7,0.295137,0.163863,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,5.0,5.0,43.0,15.0,1.806,4.644,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,2.0,18.0,23.0,66.0,9.6,1.641024,4.694976,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,3.0,0.0,14.0,16.1,0.838488,1.415512,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,16.0,9.0,48.0,7.6,1.473792,2.174208,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,10.0,2.0,32.0,4.7,0.126336,1.377664,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,2.0,12.0,9.0,68.0,20.1,2.856612,10.811388,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,4.0,3.0,16.0,28.5,0.89376,3.66624,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,3.0,13.0,18.0,25.0,5.7,0.343425,1.081575,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,2.0,10.0,24.0,37.0,8.5,0.676175,2.468825,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,2.0,9.0,8.0,53.0,13.5,1.194885,5.960115,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,4.0,10.0,18.0,123.0,17.3,3.021618,18.257382,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,2.0,4.0,11.0,20.0,21.7,0.1736,4.1664,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,3.0,12.0,11.0,86.0,26.5,4.99101,17.79899,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,0.0,4.0,20.0,3.0,0.2634,0.3366,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,2.0,0.0,1.0,35.0,9.0,0.7812,2.3688,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,12.0,3.0,63.0,18.2,5.549544,5.916456,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,2.0,17.0,23.0,41.0,9.5,0.455715,3.439285,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,21.0,21.0,46.0,6.2,0.966828,1.885172,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,8.0,1.0,22.0,6.7,0.369974,1.104026,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,3.0,7.0,0.0,27.0,2.2,0.125334,0.468666,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,52.0,4.0,13.0,17.0,234.0,7.7,7.38738,10.63062,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,2.0,2.0,17.0,2.5,0.199325,0.225675,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,3.0,15.0,18.0,63.0,13.4,5.090526,3.351474,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,2.0,10.0,4.0,26.0,3.1,0.030628,0.775372,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,9.0,12.0,32.0,6.6,1.429824,0.682176,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,3.0,23.0,11.0,115.0,4.0,0.6532,3.9468,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,2.0,11.0,8.0,49.0,1.3,0.272636,0.364364,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,3.0,7.0,2.0,84.0,13.6,6.91152,4.51248,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,4.0,14.0,10.0,59.0,16.5,4.935645,4.799355,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,3.0,12.0,18.0,64.0,5.8,0.894592,2.817408,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,2.0,9.0,26.0,15.0,4.3,0.014835,0.630165,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,3.0,5.0,4.0,42.0,19.9,2.707992,5.650008,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,54.0,1.0,18.0,34.0,114.0,8.5,3.2946,6.3954,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,4.0,0.0,0.0,25.0,12.7,1.419225,1.755775,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,1.0,1.0,0.0,17.0,1.6,0.011696,0.260304,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,23.0,2.0,91.0,13.7,0.573482,11.893518,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,3.0,5.0,15.0,11.3,0.072885,1.622115,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,9.0,0.0,22.0,27.7,5.283498,0.810502,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,0.0,0.0,14.0,10.5,0.25578,1.21422,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,8.0,0.0,17.0,5.6,0.569296,0.382704,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,49.0,2.0,22.0,4.0,79.0,7.3,0.28835,5.47865,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,3.0,1.0,36.0,8.6,0.383904,2.712096,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,6.0,17.0,18.0,13.0,0.13104,2.20896,0.0,0.0
